========================================================================================================================
Training started at: 2026-04-07 04:41:06
Result directory: results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.01
Result txt file : results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260407-044106-410370_pid3952610.txt
Result log file : results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_mu-0.01/fedprox_fl_cifar10_20260407-044106-410370_pid3952610.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.01
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=36.93s | TotalTime=36.93s | Method=fedprox
[Round 207/210] Phase=standard | Stage=warmup | Acc=83.120 | RoundTime=35.27s | TotalTime=7367.69s | Method=fedprox
[Round 208/210] Phase=standard | Stage=warmup | Acc=82.180 | RoundTime=36.18s | TotalTime=7403.88s | Method=fedprox
[Round 209/210] Phase=standard | Stage=warmup | Acc=83.370 | RoundTime=36.15s | TotalTime=7440.05s | Method=fedprox
[Round 210/210] Phase=standard | Stage=warmup | Acc=82.750 | RoundTime=36.00s | TotalTime=7476.06s | Method=fedprox
========================================================================================================================
Training finished at: 2026-04-07 06:45:42
Total elapsed time: 7476.07s
Final Acc: 82.750
Best Acc : 84.270
========================================================================================================================
