========================================================================================================================
Training started at: 2026-04-08 11:22:42
Result directory: results/fl_cifar10/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar10/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar10_20260408-112242-002368_pid3436592.txt
Result log file : results/fl_cifar10/fedrdn/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar10_20260408-112242-002368_pid3436592.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=57.83s | TotalTime=57.83s | Method=fedrdn
[Round 202/210] Phase=standard | Stage=warmup | Acc=81.690 | RoundTime=39.93s | TotalTime=8021.15s | Method=fedrdn
[Round 203/210] Phase=standard | Stage=warmup | Acc=81.280 | RoundTime=41.54s | TotalTime=8062.69s | Method=fedrdn
[Round 204/210] Phase=standard | Stage=warmup | Acc=81.810 | RoundTime=40.70s | TotalTime=8103.40s | Method=fedrdn
[Round 205/210] Phase=standard | Stage=warmup | Acc=81.450 | RoundTime=40.34s | TotalTime=8143.76s | Method=fedrdn
[Round 206/210] Phase=standard | Stage=warmup | Acc=81.570 | RoundTime=41.01s | TotalTime=8184.79s | Method=fedrdn
[Round 207/210] Phase=standard | Stage=warmup | Acc=81.590 | RoundTime=38.86s | TotalTime=8223.65s | Method=fedrdn
[Round 208/210] Phase=standard | Stage=warmup | Acc=81.190 | RoundTime=38.08s | TotalTime=8261.74s | Method=fedrdn
[Round 209/210] Phase=standard | Stage=warmup | Acc=81.480 | RoundTime=34.25s | TotalTime=8296.02s | Method=fedrdn
[Round 210/210] Phase=standard | Stage=warmup | Acc=80.950 | RoundTime=41.16s | TotalTime=8337.19s | Method=fedrdn
========================================================================================================================
Training finished at: 2026-04-08 13:41:39
Total elapsed time: 8337.19s
Final Acc: 80.950
Best Acc : 82.590
========================================================================================================================
