========================================================================================================================
Training started at: 2026-04-08 18:27:52
Result directory: results/fl_mnist/fedrdn/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_mnist/fedrdn/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_mnist_20260408-182752-602590_pid1535100.txt
Result log file : results/fl_mnist/fedrdn/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_mnist_20260408-182752-602590_pid1535100.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_mnist
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=11.350 | RoundTime=59.84s | TotalTime=59.85s | Method=fedrdn
[Round 202/210] Phase=standard | Stage=warmup | Acc=91.760 | RoundTime=42.46s | TotalTime=9436.46s | Method=fedrdn
[Round 203/210] Phase=standard | Stage=warmup | Acc=92.010 | RoundTime=44.09s | TotalTime=9480.56s | Method=fedrdn
[Round 204/210] Phase=standard | Stage=warmup | Acc=91.610 | RoundTime=44.78s | TotalTime=9525.35s | Method=fedrdn
[Round 205/210] Phase=standard | Stage=warmup | Acc=91.560 | RoundTime=44.23s | TotalTime=9569.60s | Method=fedrdn
[Round 206/210] Phase=standard | Stage=warmup | Acc=91.870 | RoundTime=44.47s | TotalTime=9614.08s | Method=fedrdn
[Round 207/210] Phase=standard | Stage=warmup | Acc=91.950 | RoundTime=43.16s | TotalTime=9657.24s | Method=fedrdn
[Round 208/210] Phase=standard | Stage=warmup | Acc=92.150 | RoundTime=43.55s | TotalTime=9700.80s | Method=fedrdn
[Round 209/210] Phase=standard | Stage=warmup | Acc=91.470 | RoundTime=38.86s | TotalTime=9739.68s | Method=fedrdn
[Round 210/210] Phase=standard | Stage=warmup | Acc=92.150 | RoundTime=43.91s | TotalTime=9783.59s | Method=fedrdn
========================================================================================================================
Training finished at: 2026-04-08 21:10:56
Total elapsed time: 9783.60s
Final Acc: 92.150
Best Acc : 99.260
========================================================================================================================
