========================================================================================================================
Training started at: 2026-04-08 13:42:04
Result directory: results/fl_cifar100/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar100/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260408-134204-085915_pid4131263.txt
Result log file : results/fl_cifar100/fedrdn/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260408-134204-085915_pid4131263.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=57.38s | TotalTime=57.38s | Method=fedrdn
[Round 202/210] Phase=standard | Stage=warmup | Acc=44.200 | RoundTime=40.95s | TotalTime=8157.74s | Method=fedrdn
[Round 203/210] Phase=standard | Stage=warmup | Acc=44.060 | RoundTime=41.80s | TotalTime=8199.56s | Method=fedrdn
[Round 204/210] Phase=standard | Stage=warmup | Acc=44.480 | RoundTime=40.80s | TotalTime=8240.37s | Method=fedrdn
[Round 205/210] Phase=standard | Stage=warmup | Acc=43.860 | RoundTime=39.53s | TotalTime=8279.91s | Method=fedrdn
[Round 206/210] Phase=standard | Stage=warmup | Acc=44.250 | RoundTime=40.14s | TotalTime=8320.07s | Method=fedrdn
[Round 207/210] Phase=standard | Stage=warmup | Acc=44.340 | RoundTime=40.22s | TotalTime=8360.29s | Method=fedrdn
[Round 208/210] Phase=standard | Stage=warmup | Acc=43.790 | RoundTime=36.03s | TotalTime=8396.33s | Method=fedrdn
[Round 209/210] Phase=standard | Stage=warmup | Acc=43.840 | RoundTime=38.94s | TotalTime=8435.28s | Method=fedrdn
[Round 210/210] Phase=standard | Stage=warmup | Acc=43.570 | RoundTime=40.98s | TotalTime=8476.27s | Method=fedrdn
========================================================================================================================
Training finished at: 2026-04-08 16:03:21
Total elapsed time: 8476.28s
Final Acc: 43.570
Best Acc : 47.160
========================================================================================================================
