========================================================================================================================
Training started at: 2026-04-08 16:03:41
Result directory: results/fl_cifar100/fedrdn/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_cifar100/fedrdn/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260408-160341-238313_pid675400.txt
Result log file : results/fl_cifar100/fedrdn/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_cifar100_20260408-160341-238313_pid675400.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=53.52s | TotalTime=53.52s | Method=fedrdn
[Round 202/210] Phase=standard | Stage=warmup | Acc=53.790 | RoundTime=39.95s | TotalTime=8309.32s | Method=fedrdn
[Round 203/210] Phase=standard | Stage=warmup | Acc=53.860 | RoundTime=40.60s | TotalTime=8349.94s | Method=fedrdn
[Round 204/210] Phase=standard | Stage=warmup | Acc=53.660 | RoundTime=39.13s | TotalTime=8389.07s | Method=fedrdn
[Round 205/210] Phase=standard | Stage=warmup | Acc=53.540 | RoundTime=40.83s | TotalTime=8429.91s | Method=fedrdn
[Round 206/210] Phase=standard | Stage=warmup | Acc=53.600 | RoundTime=39.07s | TotalTime=8468.99s | Method=fedrdn
[Round 207/210] Phase=standard | Stage=warmup | Acc=53.860 | RoundTime=44.34s | TotalTime=8513.34s | Method=fedrdn
[Round 208/210] Phase=standard | Stage=warmup | Acc=53.400 | RoundTime=38.01s | TotalTime=8551.37s | Method=fedrdn
[Round 209/210] Phase=standard | Stage=warmup | Acc=53.370 | RoundTime=39.74s | TotalTime=8591.12s | Method=fedrdn
[Round 210/210] Phase=standard | Stage=warmup | Acc=53.220 | RoundTime=39.33s | TotalTime=8630.46s | Method=fedrdn
========================================================================================================================
Training finished at: 2026-04-08 18:27:31
Total elapsed time: 8630.47s
Final Acc: 53.220
Best Acc : 55.960
========================================================================================================================
